Id_processo,processo_25,pagina_extraida,chunk_inserida,timestamp,status
0,0001967-97.2023.8.16.0052,6,0,2026-01-08T11:24:29.920419,ignorado
0,0002041-88.2023.8.16.0170,6,0,2026-01-08T11:24:29.920609,ignorado
0,0007671-48.2025.8.16.9000,6,0,2026-01-08T11:24:29.920621,ignorado
0,0007023-68.2025.8.16.9000,6,0,2026-01-08T11:24:29.920629,ignorado
0,0012563-38.2025.8.16.0031,6,0,2026-01-08T11:24:29.920635,ignorado
0,0006665-06.2025.8.16.9000,6,0,2026-01-08T11:24:29.920642,ignorado
0,0000689-43.2020.8.16.0189,6,0,2026-01-08T11:24:29.920648,ignorado
0,0018055-53.2019.8.16.0182,6,0,2026-01-08T11:24:29.920655,ignorado
0,0014593-80.2024.8.16.0031,6,0,2026-01-08T11:24:29.920664,ignorado
0,0007024-53.2025.8.16.9000,6,0,2026-01-08T11:24:29.920671,ignorado
0,0001205-54.2022.8.16.0040,6,0,2026-01-08T11:24:29.920678,ignorado
0,0007234-03.2024.8.16.0024,6,0,2026-01-08T11:24:29.920681,ignorado
0,0004647-27.2022.8.16.0105,6,0,2026-01-08T11:24:29.920685,ignorado
0,0016274-24.2024.8.16.0019,6,0,2026-01-08T11:24:29.920688,ignorado
0,0004303-62.2025.8.16.0195,6,0,2026-01-08T11:24:29.920694,ignorado
0,0031939-74.2024.8.16.0021,6,0,2026-01-08T11:24:29.920700,ignorado
0,0002923-74.2025.8.16.0204,6,0,2026-01-08T11:24:29.920706,ignorado
0,0003262-85.2024.8.16.0101,6,0,2026-01-08T11:24:29.920712,ignorado
0,0033803-90.2023.8.16.0019,6,0,2026-01-08T11:24:29.920717,ignorado
0,0015278-48.2024.8.16.0044,6,0,2026-01-08T11:24:29.920720,ignorado
0,0007319-90.2025.8.16.9000,6,0,2026-01-08T11:24:29.920725,ignorado
0,0049352-68.2025.8.16.0182,6,0,2026-01-08T11:24:29.920731,ignorado
0,0037381-57.2025.8.16.0030,6,0,2026-01-08T11:24:29.921090,ignorado
0,0000367-51.2022.8.16.0157,6,0,2026-01-08T11:24:29.921097,ignorado
0,0003873-84.2025.8.16.0139,6,0,2026-01-08T11:24:29.921101,ignorado
0,0013181-34.2025.8.16.0014,6,0,2026-01-08T11:24:29.921104,ignorado
0,0050941-93.2025.8.16.0021,6,0,2026-01-08T11:24:29.921108,ignorado
0,0004273-91.2025.8.16.0109,6,0,2026-01-08T11:24:29.921111,ignorado
0,0007875-95.2025.8.16.0075,6,0,2026-01-08T11:24:29.921115,ignorado
0,0018359-49.2025.8.16.0018,6,0,2026-01-08T11:24:29.921120,ignorado
0,0001855-68.2024.8.16.0093,6,0,2026-01-08T11:24:29.921126,ignorado
0,0000261-11.2025.8.16.0149,6,0,2026-01-08T11:24:29.921131,ignorado
0,0001498-60.2024.8.16.0167,6,0,2026-01-08T11:24:29.921137,ignorado
0,0000999-46.2020.8.16.0093,6,0,2026-01-08T11:24:29.921143,ignorado
0,0002818-10.2018.8.16.0086,6,0,2026-01-08T11:24:29.921149,ignorado
0,0042316-82.2019.8.16.0182,6,0,2026-01-08T11:24:29.921155,ignorado
0,0002162-22.2024.8.16.0093,6,0,2026-01-08T11:24:29.921161,ignorado
0,0001249-40.2024.8.16.0093,6,0,2026-01-08T11:24:29.921168,ignorado
0,0012126-39.2019.8.16.0182,6,0,2026-01-08T11:24:29.921174,ignorado
0,0001214-61.2018.8.16.0135,6,0,2026-01-08T11:24:29.921180,ignorado
0,0004642-32.2023.8.16.0117,6,0,2026-01-08T11:24:29.921226,ignorado
0,0000554-83.2025.8.16.0018,6,0,2026-01-08T11:24:29.921229,ignorado
0,0000265-50.2023.8.16.0171,2,0,2026-01-08T11:24:30.380984,ignorado
0,0002670-91.2024.8.16.0149,2,0,2026-01-08T11:24:30.380990,ignorado
0,0008914-26.2025.8.16.0044,2,0,2026-01-08T11:24:30.380996,ignorado
0,0011141-94.2024.8.16.0182,2,0,2026-01-08T11:24:30.381002,ignorado
0,0039113-39.2024.8.16.0182,2,0,2026-01-08T11:24:30.381008,ignorado
0,0001069-02.2025.8.16.0186,2,0,2026-01-08T11:24:30.381013,ignorado
0,0006806-32.2024.8.16.0182,2,0,2026-01-08T11:24:30.381019,ignorado
0,0007729-31.2025.8.16.0018,2,0,2026-01-08T11:24:30.381024,ignorado
0,0007727-61.2025.8.16.0018,2,0,2026-01-08T11:24:30.381030,ignorado
0,0007726-76.2025.8.16.0018,2,0,2026-01-08T11:24:30.381036,ignorado
0,0002887-06.2025.8.16.0148,2,0,2026-01-08T11:24:30.381043,ignorado
0,0039144-30.2024.8.16.0030,2,0,2026-01-08T11:24:30.381048,ignorado
0,0007388-24.2025.8.16.0044,2,0,2026-01-08T11:24:30.381052,ignorado
0,0073222-98.2024.8.16.0014,2,0,2026-01-08T11:24:30.381056,ignorado
0,0030258-56.2025.8.16.0014,2,0,2026-01-08T11:24:30.381060,ignorado
0,0018952-71.2025.8.16.0182,2,0,2026-01-08T11:24:30.381064,ignorado
0,0000431-69.2024.8.16.0067,2,0,2026-01-08T11:24:30.381067,ignorado
0,0007987-02.2025.8.16.0031,2,0,2026-01-08T11:24:30.381071,ignorado
0,0007909-08.2025.8.16.0031,2,0,2026-01-08T11:24:30.381074,ignorado
0,0030693-30.2025.8.16.0014,2,0,2026-01-08T11:24:30.381078,ignorado
0,0007916-97.2025.8.16.0031,2,0,2026-01-08T11:24:30.381082,ignorado
0,0002861-08.2025.8.16.0148,2,0,2026-01-08T11:24:30.381085,ignorado
