Id_processo,processo_25,pagina_extraida,chunk_inserida,timestamp,status
0,0011313-73.2022.8.16.0160,9,0,2026-01-08T06:53:09.957157,ignorado
0,0000461-95.2024.8.16.0070,9,0,2026-01-08T06:53:09.957662,ignorado
0,0000462-80.2024.8.16.0070,9,0,2026-01-08T06:53:09.957675,ignorado
0,0000359-73.2024.8.16.0070,9,0,2026-01-08T06:53:09.957684,ignorado
0,0000362-28.2024.8.16.0070,9,0,2026-01-08T06:53:09.957689,ignorado
0,0000343-22.2024.8.16.0070,9,0,2026-01-08T06:53:09.957693,ignorado
0,0000316-39.2024.8.16.0070,9,0,2026-01-08T06:53:09.957697,ignorado
0,0001321-25.2024.8.16.0029,9,0,2026-01-08T06:53:09.957701,ignorado
0,0000437-67.2024.8.16.0070,9,0,2026-01-08T06:53:09.957706,ignorado
0,0009446-40.2023.8.16.0021,9,0,2026-01-08T06:53:09.957710,ignorado
0,0000319-91.2024.8.16.0070,9,0,2026-01-08T06:53:09.957714,ignorado
0,0000336-43.2024.8.16.0098,9,0,2026-01-08T06:53:09.957718,ignorado
0,0000360-58.2024.8.16.0070,9,0,2026-01-08T06:53:09.957722,ignorado
0,0010018-46.2023.8.16.0069,9,0,2026-01-08T06:53:09.957726,ignorado
0,0001284-68.2023.8.16.0211,9,0,2026-01-08T06:53:09.957730,ignorado
0,0000402-10.2024.8.16.0070,9,0,2026-01-08T06:53:09.957734,ignorado
0,0000315-54.2024.8.16.0070,9,0,2026-01-08T06:53:09.957737,ignorado
0,0001895-63.2023.8.16.0100,9,0,2026-01-08T06:53:09.957741,ignorado
0,0012006-18.2022.8.16.0173,9,0,2026-01-08T06:53:09.957750,ignorado
0,0003849-23.2020.8.16.0045,9,0,2026-01-08T06:53:09.957754,ignorado
0,0003847-53.2020.8.16.0045,9,0,2026-01-08T06:53:09.957757,ignorado
0,0012280-12.2021.8.16.0045,9,0,2026-01-08T06:53:09.957761,ignorado
0,0037135-51.2021.8.16.0014,9,0,2026-01-08T06:53:09.957765,ignorado
0,0014009-83.2023.8.16.0019,9,0,2026-01-08T06:53:09.957768,ignorado
0,0011452-05.2023.8.16.0026,9,0,2026-01-08T06:53:09.957772,ignorado
0,0025304-16.2023.8.16.0182,9,0,2026-01-08T06:53:09.957776,ignorado
0,0009738-53.2023.8.16.0044,9,0,2026-01-08T06:53:09.957779,ignorado
0,0035286-18.2024.8.16.0021,9,0,2026-01-08T06:53:09.957783,ignorado
0,0002554-96.2019.8.16.0105,9,0,2026-01-08T06:53:09.957787,ignorado
0,0035300-02.2024.8.16.0021,9,0,2026-01-08T06:53:09.957790,ignorado
0,0008188-70.2023.8.16.0190,9,0,2026-01-08T06:53:09.957794,ignorado
0,0003615-21.2021.8.16.0105,9,0,2026-01-08T06:53:09.957798,ignorado
0,0003045-22.2023.8.16.0119,9,0,2026-01-08T06:53:09.957801,ignorado
0,0004196-14.2022.8.16.0101,9,0,2026-01-08T06:53:09.957805,ignorado
0,0026514-03.2023.8.16.0021,9,0,2026-01-08T06:53:09.957809,ignorado
0,0003562-25.2024.8.16.9000,9,0,2026-01-08T06:53:09.957813,ignorado
0,0003478-21.2023.8.16.0153,9,0,2026-01-08T06:53:09.957816,ignorado
0,0002061-60.2023.8.16.0047,9,0,2026-01-08T06:53:09.957820,ignorado
0,0003676-61.2024.8.16.9000,9,0,2026-01-08T06:53:09.957823,ignorado
0,0004642-50.2024.8.16.0035,9,0,2026-01-08T06:53:09.957826,ignorado
0,0015050-54.2024.8.16.0018,9,0,2026-01-08T06:53:09.957830,ignorado
0,0021928-07.2024.8.16.0014,9,0,2026-01-08T06:53:09.957834,ignorado
0,0001474-79.2023.8.16.0098,9,0,2026-01-08T06:53:09.957837,ignorado
0,0013823-79.2023.8.16.0045,9,0,2026-01-08T06:53:09.957840,ignorado
0,0001477-79.2023.8.16.0180,9,0,2026-01-08T06:53:09.957844,ignorado
0,0005727-36.2023.8.16.0058,9,0,2026-01-08T06:53:09.957847,ignorado
0,0005770-79.2024.8.16.9000,9,0,2026-01-08T06:53:09.957850,ignorado
0,0000191-94.2024.8.16.0127,9,0,2026-01-08T06:53:09.957853,ignorado
0,0005061-10.2023.8.16.0131,9,0,2026-01-08T06:53:09.957856,ignorado
0,0001386-55.2024.8.16.0082,6,0,2026-01-08T06:53:10.386560,ignorado
0,0014937-30.2023.8.16.0182,6,0,2026-01-08T06:53:10.386565,ignorado
0,0013384-70.2024.8.16.0130,6,0,2026-01-08T06:53:10.386572,ignorado
0,0001394-32.2024.8.16.0082,6,0,2026-01-08T06:53:10.386576,ignorado
0,0046758-18.2024.8.16.0182,6,0,2026-01-08T06:53:10.386580,ignorado
0,0001093-15.2022.8.16.0128,6,0,2026-01-08T06:53:10.386583,ignorado
0,0050399-14.2024.8.16.0182,6,0,2026-01-08T06:53:10.386587,ignorado
0,0000981-46.2022.8.16.0128,6,0,2026-01-08T06:53:10.386590,ignorado
0,0047196-44.2024.8.16.0182,6,0,2026-01-08T06:53:10.386594,ignorado
0,0027047-31.2024.8.16.0019,6,0,2026-01-08T06:53:10.386597,ignorado
0,0026851-13.2023.8.16.0014,6,0,2026-01-08T06:53:10.386601,ignorado
0,0001315-85.2023.8.16.0115,6,0,2026-01-08T06:53:10.386605,ignorado
0,0002761-48.2024.8.16.0064,6,0,2026-01-08T06:53:10.386609,ignorado
0,0037566-30.2022.8.16.0021,6,0,2026-01-08T06:53:10.386612,ignorado
0,0000876-02.2021.8.16.0097,6,0,2026-01-08T06:53:10.386616,ignorado
0,0000518-22.2023.8.16.0047,6,0,2026-01-08T06:53:10.386620,ignorado
0,0000479-25.2023.8.16.0047,6,0,2026-01-08T06:53:10.386623,ignorado
0,0050402-66.2024.8.16.0182,6,0,2026-01-08T06:53:10.386627,ignorado
0,0003009-59.2024.8.16.0049,6,0,2026-01-08T06:53:10.386630,ignorado
0,0041103-65.2024.8.16.0182,6,0,2026-01-08T06:53:10.386634,ignorado
0,0006191-18.2024.8.16.0190,6,0,2026-01-08T06:53:10.386637,ignorado
0,0001553-75.2021.8.16.0018,6,0,2026-01-08T06:53:10.386641,ignorado
0,0021703-48.2019.8.16.0018,6,0,2026-01-08T06:53:10.386644,ignorado
0,0002210-80.2022.8.16.0018,6,0,2026-01-08T06:53:10.386647,ignorado
0,0012306-98.2024.8.16.0014,6,0,2026-01-08T06:53:10.386651,ignorado
0,0000230-36.2022.8.16.0071,6,0,2026-01-08T06:53:10.386654,ignorado
0,0015431-62.2024.8.16.0018,6,0,2026-01-08T06:53:10.386657,ignorado
0,0004434-74.2023.8.16.9000,6,0,2026-01-08T06:53:10.386660,ignorado
0,0004152-40.2024.8.16.0031,6,0,2026-01-08T06:53:10.386664,ignorado
0,0004413-98.2023.8.16.9000,6,0,2026-01-08T06:53:10.386668,ignorado
0,0012236-59.2022.8.16.0044,6,0,2026-01-08T06:53:10.386671,ignorado
0,0017514-78.2023.8.16.0182,6,0,2026-01-08T06:53:10.386674,ignorado
0,0000520-24.2024.8.16.0122,6,0,2026-01-08T06:53:10.386677,ignorado
0,0011019-10.2024.8.16.0044,6,0,2026-01-08T06:53:10.386680,ignorado
0,0000664-20.2023.8.16.0029,6,0,2026-01-08T06:53:10.386683,ignorado
0,0014251-38.2023.8.16.0182,6,0,2026-01-08T06:53:10.386687,ignorado
0,0026292-37.2023.8.16.0182,6,0,2026-01-08T06:53:10.386690,ignorado
0,0015430-77.2024.8.16.0018,6,0,2026-01-08T06:53:10.386693,ignorado
0,0007153-58.2023.8.16.0034,6,0,2026-01-08T06:53:10.386696,ignorado
0,0008407-77.2024.8.16.0019,8,0,2026-01-08T06:53:10.605072,ignorado
0,0000917-51.2024.8.16.0068,8,0,2026-01-08T06:53:10.605100,ignorado
0,0019218-41.2020.8.16.0018,8,0,2026-01-08T06:53:10.605105,ignorado
0,0017487-68.2024.8.16.0018,8,0,2026-01-08T06:53:10.605109,ignorado
0,0017494-60.2024.8.16.0018,8,0,2026-01-08T06:53:10.605112,ignorado
0,0002672-97.2024.8.16.0137,8,0,2026-01-08T06:53:10.605116,ignorado
0,0005010-33.2024.8.16.9000,8,0,2026-01-08T06:53:10.605119,ignorado
0,0048862-80.2024.8.16.0182,8,0,2026-01-08T06:53:10.605122,ignorado
0,0014461-78.2024.8.16.0045,8,0,2026-01-08T06:53:10.605126,ignorado
0,0017485-98.2024.8.16.0018,8,0,2026-01-08T06:53:10.605131,ignorado
0,0046763-40.2024.8.16.0182,8,0,2026-01-08T06:53:10.605137,ignorado
0,0014975-44.2024.8.16.0170,8,0,2026-01-08T06:53:10.605143,ignorado
